VV20_RS03805 227530 227902 NZ_LBME01000002.1 M
VV20_RS03810 227901 229719 NZ_LBME01000002.1 M
VV20_RS03900 249407 249863 NZ_LBME01000002.1 M
VV20_RS03925 256050 256617 NZ_LBME01000002.1 M
VV20_RS03930 256618 258649 NZ_LBME01000002.1 M
VV20_RS03935 258686 259604 NZ_LBME01000002.1 M
VV20_RS03955 262675 264223 NZ_LBME01000002.1 M
VV20_RS04015 273337 276382 NZ_LBME01000002.1 M
VV20_RS04020 276395 277544 NZ_LBME01000002.1 M
VV20_RS04025 277687 278785 NZ_LBME01000002.1 M
VV20_RS04030 278787 279852 NZ_LBME01000002.1 M
VV20_RS04035 279870 281298 NZ_LBME01000002.1 M
VV20_RS04040 281557 282895 NZ_LBME01000002.1 M
VV20_RS04045 283041 285093 NZ_LBME01000002.1 M
VV20_RS04050 285363 285960 NZ_LBME01000002.1 M
VV20_RS04055 286178 286778 NZ_LBME01000002.1 M
VV20_RS04075 289848 290898 NZ_LBME01000002.1 M
VV20_RS04080 290916 291219 NZ_LBME01000002.1 M
VV20_RS04090 291974 292763 NZ_LBME01000002.1 M
VV20_RS04095 292762 293518 NZ_LBME01000002.1 M
VV20_RS04135 299257 300781 NZ_LBME01000002.1 M
VV20_RS04145 302005 303460 NZ_LBME01000002.1 M
VV20_RS04165 306071 306449 NZ_LBME01000002.1 M
VV20_RS04175 307786 308779 NZ_LBME01000002.1 M
VV20_RS04180 308775 309540 NZ_LBME01000002.1 M
VV20_RS04185 309532 310654 NZ_LBME01000002.1 M
VV20_RS04190 310832 312227 NZ_LBME01000002.1 M
VV20_RS04195 312313 312805 NZ_LBME01000002.1 M
VV20_RS04205 315121 315511 NZ_LBME01000002.1 M
VV20_RS04210 315846 317319 NZ_LBME01000002.1 M
VV20_RS04215 317636 317837 NZ_LBME01000002.1 M
VV20_RS04255 326450 326963 NZ_LBME01000002.1 M
VV20_RS04260 327118 328372 NZ_LBME01000002.1 M
VV20_RS04265 328629 330084 NZ_LBME01000002.1 M
VV20_RS04270 330080 333233 NZ_LBME01000002.1 M
VV20_RS04275 333236 334391 NZ_LBME01000002.1 M
VV20_RS04285 335350 336802 NZ_LBME01000002.1 M
VV20_RS04295 338342 339251 NZ_LBME01000002.1 M
VV20_RS04310 340866 341745 NZ_LBME01000002.1 M
VV20_RS04320 343508 344429 NZ_LBME01000002.1 M
VV20_RS04335 345460 346066 NZ_LBME01000002.1 M
VV20_RS04340 346182 346509 NZ_LBME01000002.1 M
VV20_RS04345 346895 348215 NZ_LBME01000002.1 M
VV20_RS04350 348492 349827 NZ_LBME01000002.1 M
VV20_RS04355 349820 351578 NZ_LBME01000002.1 M
VV20_RS04360 351858 353970 NZ_LBME01000002.1 M
